,matmul_numpy,c_cuda_matmul,matmul_one_thread_python,cpu_cython_matmul,c_cpu_matmul,cpu_cython_parallel_matmul
0,5.4139999883773275e-06,0.0007705569999961881,0.000696080000125221,4.260000059730373e-06,9.900000077323056e-06,0.0004331200001615798
1,3.366999990248587e-06,0.000527619999993476,0.0045449400000507015,1.1480000102892518e-05,5.218000005697831e-05,0.00042904000001726673
2,6.029000014677877e-06,0.0006727920000048471,0.034731879999890226,6.791999985580332e-05,0.00038545999996131286,0.00041590000000724103
3,2.711700000872952e-05,0.0010361440000087895,0.28060199999999896,0.000503499999831547,0.003275959999882616,0.00047364000020024835
4,0.00030859600001349464,0.0009916590000102587,2.2404445600001055,0.004259979999915231,0.0241868400000385,0.0012002200001006713
5,0.0014248790000056034,0.0014450500000020839,19.180403119999756,0.03798277999994752,0.20296856000022673,0.009903439999834517
6,0.003483532999998715,0.002062037000014243,0.0,0.4725239800001873,1.701888919999692,0.14302011999971
7,0.022198318999999175,0.005268049000005703,0.0,0.0,0.0,0.0
8,0.11185410500000216,0.019615728999997372,0.0,0.0,0.0,0.0
