,cuda_render,cuda_render_big_scene,cpu_render_scene,cpu_render_scene_big_scene,cpu_render_scene_parallel,cpu_render_scene_parallel_big_scene
0,0.003563880000001518,0.3093712999998388,0.004962679999880493,0.15765203333345804,0.00390367999971204,0.12412476666698542
1,0.00660892000014428,0.34978946666645544,0.020882420000270942,0.6559785000002497,0.007139680000182125,0.1943968333337883
2,0.008274359999995795,0.4381527666664624,0.08591334000011557,2.7114305666667256,0.02858438000002934,0.5613072999998016
3,0.017560519999824463,0.5815315666665507,0.3492161999998643,10.983420333333319,0.10194191999980831,1.9701201999996556
4,0.028289999999833525,1.3843282999999549,1.4029563600000983,44.61489729999994,0.41470318000028783,7.799665399999867
